Title and Day Published,Title,Publish Date,Publish Time (EST),Days Since Published,Views,Views per Day,Likes,Like to View Ratio,Comments,Comment to View Ratio,Duration in Seconds,Duration in Minutes
"2,256 Miles In One Uber Ride (World Record) - (2017-10-28)","2,256 Miles In One Uber Ride (World Record)",2017-10-28,2017-10-28 17:30:00,1907,41466174,21744.2,1081466,0.026080679640229167,43903,0.001058766598529201,616,10.267
i'm really sorry - (2017-10-26),i'm really sorry,2017-10-26,2017-10-26 16:30:00,1909,5529441,2896.5,199009,0.03599079906992406,10534,0.0019050750338054064,207,3.45
Hi Me In Two Years (Made Two Years Ago) - (2017-10-04),Hi Me In Two Years (Made Two Years Ago),2017-10-04,2017-10-04 16:30:00,1931,13360199,6918.8,601595,0.04502889515343297,40306,0.0030168712307354103,110,1.833
What Actually Happens When You Click On Spam Ads - (2017-10-01),What Actually Happens When You Click On Spam Ads,2017-10-01,2017-10-01 16:01:05,1934,3761607,1945.0,153706,0.04086179125038846,6423,0.0017075148998818856,227,3.783
"Tipping Uber Drivers $10,000 - (2017-08-30)","Tipping Uber Drivers $10,000",2017-08-30,2017-08-30 17:40:02,1966,4551926,2315.3,126408,0.02777022297814156,8497,0.0018666823669804826,757,12.617
Going To The Connor McGregor fight! - (2017-08-28),Going To The Connor McGregor fight!,2017-08-28,2017-08-28 15:31:04,1968,5980485,3038.9,230692,0.038574129021308474,11750,0.0019647235968320294,342,5.7
"Tipping Pizza Delivery Guys $10,000 - (2017-08-23)","Tipping Pizza Delivery Guys $10,000",2017-08-23,2017-08-23 16:44:24,1973,21933737,11116.9,690026,0.03145957298567043,41337,0.0018846309682659184,769,12.817
"Microwaving my iPhone, what happens next might shock you.. - (2017-08-20)","Microwaving my iPhone, what happens next might shock you..",2017-08-20,2017-08-20 14:37:51,1976,2669094,1350.8,122816,0.04601411565122847,8970,0.0033606909310799843,366,6.1
"Saying Logan Paul 100,000 Times - (2017-08-19)","Saying Logan Paul 100,000 Times",2017-08-19,2017-08-19 09:00:58,1978,21897949,11070.8,875819,0.0399954808553075,111052,0.005071342526188183,61567,1026.117
"Donating $10,000 To Random Twitch Streamers - (2017-08-15)","Donating $10,000 To Random Twitch Streamers",2017-08-15,2017-08-15 14:20:09,1981,10725029,5413.9,225662,0.021040689027507525,18225,0.0016992961044674099,972,16.2
Breaking The Law - (2017-07-09),Breaking The Law,2017-07-09,2017-07-09 16:20:50,2018,31147856,15435.0,810053,0.02600670171327362,34589,0.0011104777163474752,237,3.95
"Giving Homeless People $1,000 (Not Clickbait) - (2017-06-28)","Giving Homeless People $1,000 (Not Clickbait)",2017-06-28,2017-06-28 17:00:02,2029,6379643,3144.2,223075,0.03496669014237944,19480,0.003053462395936575,527,8.783
We Are Better Than Dude Perfect - (2017-06-24),We Are Better Than Dude Perfect,2017-06-24,2017-06-24 13:40:12,2033,25175312,12383.3,646025,0.025661052383382576,39427,0.0015660977707048873,157,2.617
Every Challenge I've Ever Done - (2017-06-23),Every Challenge I've Ever Done,2017-06-23,2017-06-23 13:31:22,2034,826025,406.1,27238,0.03297478889864108,4661,0.00564268635937169,85686,1428.1
Watching It's Everyday Bro For 10 Hours Straight - (2017-06-17),Watching It's Everyday Bro For 10 Hours Straight,2017-06-17,2017-06-17 16:06:02,2040,27273410,13369.3,805372,0.029529567443161674,71818,0.002633260747372624,36011,600.183
"Giving A Random Homeless Man $10,000 - (2017-06-15)","Giving A Random Homeless Man $10,000",2017-06-15,2017-06-15 18:10:02,2042,10442761,5114.0,524956,0.050269847217608445,34258,0.0032805500384428983,602,10.033
Toothpaste Life Hacks YOU SHOULD KNOW - (2017-06-13),Toothpaste Life Hacks YOU SHOULD KNOW,2017-06-13,2017-06-13 17:30:01,2044,19655679,9616.3,506676,0.02577758824815973,15865,0.0008071458635440678,283,4.717
"Reading The Longest English Word (190,000 Characters) - (2017-06-02)","Reading The Longest English Word (190,000 Characters)",2017-06-02,2017-06-02 17:00:01,2055,33582934,16342.1,791723,0.023575158739852806,59569,0.0017737878411695654,6888,114.8
Fidget Spinner Vs Face (Legit Had To Get Stitches) - (2017-05-02),Fidget Spinner Vs Face (Legit Had To Get Stitches),2017-05-02,2017-05-02 18:30:00,2086,39299326,18839.6,1533387,0.03901815008226859,87454,0.0022253307855712333,427,7.117
Grilling A Microwave Microwaving A Microwave Microwaving A Toaster Toasting An Iphone Watching Micro - (2017-03-30),Grilling A Microwave Microwaving A Microwave Microwaving A Toaster Toasting An Iphone Watching Micro,2017-03-30,2017-03-30 17:10:41,2119,1943005,916.9,68427,0.03521709928692927,5123,0.0026366375794195074,188,3.133
#1 MOST INSANE MAGNET LIFE HACK EVER - (2017-03-24),#1 MOST INSANE MAGNET LIFE HACK EVER,2017-03-24,2017-03-24 16:40:17,2125,26118885,12291.2,529932,0.02028922750722322,18849,0.0007216617401546812,323,5.383
I Can't Break My Strange Addiction - (2017-03-19),I Can't Break My Strange Addiction,2017-03-19,2017-03-19 16:45:07,2130,1774682,833.2,93060,0.05243756346207377,9316,0.005249391158528683,285,4.75
OMG! INSANE CUP FORT - (2017-03-14),OMG! INSANE CUP FORT,2017-03-14,2017-03-14 17:40:01,2135,4048074,1896.1,95521,0.023596653618486223,9506,0.002348277230109924,309,5.15
Savage Level 9000 - (2017-03-08),Savage Level 9000,2017-03-08,2017-03-08 18:10:06,2141,7151325,3340.2,318961,0.044601664726466775,21317,0.002980846206821813,121,2.017
Reading The Youtube Terms Of Service - (2017-03-07),Reading The Youtube Terms Of Service,2017-03-07,2017-03-07 18:10:02,2142,487956,227.8,18251,0.03740296256219823,3666,0.007512972481125348,1557,25.95
Reacting To The Reaction Of The Reaction To The Reaction Of The Reaction Of The Reaction To The Reac - (2017-02-21),Reacting To The Reaction Of The Reaction To The Reaction Of The Reaction Of The Reaction To The Reac,2017-02-21,2017-02-21 19:00:04,2156,7564807,3508.7,323470,0.042759848334531204,26096,0.003449658398423119,2009,33.483
"Counting To 200,000 (Road To A Mil) - (2017-02-17)","Counting To 200,000 (Road To A Mil)",2017-02-17,2017-02-17 19:00:03,2160,3594166,1664.0,143156,0.03983010244935821,19480,0.005419894351012168,84878,1414.633
Microwaving Dry Ice (Microwave Explodes) - (2017-02-09),Microwaving Dry Ice (Microwave Explodes),2017-02-09,2017-02-09 17:29:35,2168,3267212,1507.0,95878,0.02934550925988274,6291,0.0019254948867719634,363,6.05
"I Counted To 100,000! - (2017-01-08)","I Counted To 100,000!",2017-01-08,2017-01-08 19:00:39,2200,27112854,12324.0,1304656,0.048119463926593636,124762,0.004601581227855983,85687,1428.117
we are number one but every one is a bad intro - (2016-12-24),we are number one but every one is a bad intro,2016-12-24,2016-12-24 19:00:00,2215,1930766,871.7,55916,0.028960526547494623,8554,0.004430365979098451,221,3.683
Microwaving A Microwave Microwaving A Toaster - (2016-12-22),Microwaving A Microwave Microwaving A Toaster,2016-12-22,2016-12-22 19:00:04,2217,4805612,2167.6,86469,0.017993337789234752,15480,0.0032212338407678356,860,14.333
HOW TO UNLOCK ANY IPHONE WITHOUT THE PASSCODE - (2016-12-20),HOW TO UNLOCK ANY IPHONE WITHOUT THE PASSCODE,2016-12-20,2016-12-20 21:00:00,2219,22823794,10285.6,585544,0.025654980937875622,37874,0.0016594085978869245,531,8.85
WHY DO THEY SELL THIS ON AMAZON? - (2016-12-17),WHY DO THEY SELL THIS ON AMAZON?,2016-12-17,2016-12-17 21:00:04,2222,8595987,3868.6,723287,0.08414240272815675,16065,0.001868895334532265,612,10.2
Microwaving A Microwave - (2016-12-08),Microwaving A Microwave,2016-12-08,2016-12-08 21:45:18,2231,11132493,4989.9,427970,0.038443320826700725,42317,0.0038012150557831027,604,10.067
IF YOU ONLY SEE ORANGE YOU'RE COLOR BLIND - (2016-12-04),IF YOU ONLY SEE ORANGE YOU'RE COLOR BLIND,2016-12-04,2016-12-04 21:21:43,2235,1748763,782.4,92833,0.05308495204896261,7845,0.004486028123879565,233,3.883
I Mailed Myself IN A BOX & it REALLY WORKED! (Human Mail Challenge) - (2016-11-29),I Mailed Myself IN A BOX & it REALLY WORKED! (Human Mail Challenge),2016-11-29,2016-11-29 21:31:18,2240,15905107,7100.5,448366,0.028190064989817423,18182,0.0011431548369966954,341,5.683
STUPIDEST PERSN ON EART (Really Dumb) - (2016-11-27),STUPIDEST PERSN ON EART (Really Dumb),2016-11-27,2016-11-27 19:01:52,2242,2479191,1105.8,186243,0.07512248955405211,13007,0.005246469513643766,326,5.433
"Reading The Entire Bee Movie Script But Everytime They Say ""Bee"" I Repeat All the Previous Bees - (2016-11-24)","Reading The Entire Bee Movie Script But Everytime They Say ""Bee"" I Repeat All the Previous Bees",2016-11-24,2016-11-24 20:43:37,2245,10615176,4728.4,215042,0.02025797782344824,12558,0.001183023248978632,5459,90.983
THE WORST THINGS EVER TO EXIST - (2016-11-18),THE WORST THINGS EVER TO EXIST,2016-11-18,2016-11-18 19:40:47,2251,3675942,1633.0,330319,0.08985968766645393,19215,0.005227231550443396,318,5.3
BLOWING UP $1000 KEYBOARD *RIP WALLET* - (2016-11-11),BLOWING UP $1000 KEYBOARD *RIP WALLET*,2016-11-11,2016-11-11 18:02:10,2258,3816815,1690.4,229630,0.060162727300118034,5101,0.00133645460940601,316,5.267
MY $1000 KEYBOARD CHANGED MY LIFE - (2016-11-03),MY $1000 KEYBOARD CHANGED MY LIFE,2016-11-03,2016-11-03 16:32:53,2266,13336904,5885.7,358945,0.02691366751983819,8277,0.0006206088009631021,213,3.55
I BOUGHT A 1000$ KEYBOARD - (2016-10-25),I BOUGHT A 1000$ KEYBOARD,2016-10-25,2016-10-25 16:06:50,2275,1518822,667.6,36658,0.024135810516308035,2802,0.0018448508120108874,381,6.35
IF ONLINE ADS WERE REAL - (2016-10-16),IF ONLINE ADS WERE REAL,2016-10-16,2016-10-16 15:30:00,2284,9803433,4292.2,587035,0.0598805540875324,18764,0.0019140233834412904,276,4.6
IT FINALLY CAME IN THE MAIL - (2016-10-10),IT FINALLY CAME IN THE MAIL,2016-10-10,2016-10-10 16:05:39,2290,255283,111.5,9411,0.036864969465260126,1260,0.00493569881269023,333,5.55
Bleach Bottle Flips (COP CALLED) - (2016-10-09),Bleach Bottle Flips (COP CALLED),2016-10-09,2016-10-09 15:06:23,2291,1182750,516.3,54810,0.04634115409004439,3166,0.0026768125132107376,283,4.717
Hi Me In A Year (Scheduled Uploaded A Year Ago) - (2016-10-04),Hi Me In A Year (Scheduled Uploaded A Year Ago),2016-10-04,2016-10-04 16:00:01,2296,1358185,591.5,46204,0.034018929674528874,4472,0.0032926295018719837,119,1.983
Epic New Gaming And Youtube Setup 2016 - (2016-09-30),Epic New Gaming And Youtube Setup 2016,2016-09-30,2016-09-30 17:32:04,2300,352332,153.2,13203,0.03747317870644733,962,0.0027303793013407807,300,5.0
24 HOUR EXPLOSION GIVEAWAY! WIN GIFTCARDS - (2016-09-05),24 HOUR EXPLOSION GIVEAWAY! WIN GIFTCARDS,2016-09-05,2016-09-05 17:31:58,2325,625955,269.2,29190,0.04663274516538729,4633,0.007401490522481648,86402,1440.033
LISTENING TO OLD VOICEMAILS FOR THE FIRST TIME - (2016-08-28),LISTENING TO OLD VOICEMAILS FOR THE FIRST TIME,2016-08-28,2016-08-28 16:00:01,2333,275236,118.0,9605,0.0348973244779026,1018,0.003698644072723045,313,5.217
GAMBLING MONEY WITH SCRATCH OFF TICKETS - (2016-08-26),GAMBLING MONEY WITH SCRATCH OFF TICKETS,2016-08-26,2016-08-26 17:30:01,2335,2985351,1278.5,58247,0.019510938579751592,3500,0.0011723914541372188,476,7.933
BEST WALMART TOILET PAPER FORT - (2016-08-24),BEST WALMART TOILET PAPER FORT,2016-08-24,2016-08-24 16:00:01,2337,1430001,611.9,50552,0.035351024230052985,3131,0.002189508958385344,256,4.267
100 LAYERS OF SARAN WRAP + TOILET PAPER!! - (2016-08-23),100 LAYERS OF SARAN WRAP + TOILET PAPER!!,2016-08-23,2016-08-23 16:01:56,2338,3169333,1355.6,136239,0.042986647348195975,7235,0.00228281471211766,483,8.05
WORST REVIEWS ON AMAZON #4 *FUNNY* - (2016-08-21),WORST REVIEWS ON AMAZON #4 *FUNNY*,2016-08-21,2016-08-21 16:17:07,2340,1632830,697.8,126211,0.07729586056111169,3804,0.002329697519031375,259,4.317
HOW MUCH MONEY DO YOUTUBERS MAKE? - (2016-08-14),HOW MUCH MONEY DO YOUTUBERS MAKE?,2016-08-14,2016-08-14 15:20:03,2347,3036169,1293.6,152143,0.05011018820098618,5676,0.001869461153183502,205,3.417
THE WORST SONG ON YOUTUBE *CRINGE* - (2016-08-08),THE WORST SONG ON YOUTUBE *CRINGE*,2016-08-08,2016-08-08 15:00:02,2353,776198,329.9,40854,0.052633477540524456,6823,0.008790282891736386,248,4.133
SURPRISING MY BROTHER WITH A LAPTOP - (2016-08-07),SURPRISING MY BROTHER WITH A LAPTOP,2016-08-07,2016-08-07 14:35:12,2354,1591238,676.0,113749,0.07148459249967636,4274,0.0026859589828799966,176,2.933
"SELLING ORGANS FOR $1,000,000 - (2016-08-02)","SELLING ORGANS FOR $1,000,000",2016-08-02,2016-08-02 15:02:21,2359,3513063,1489.2,122063,0.034745462862465035,7756,0.0022077600088583667,335,5.583
POKEMON GO STEREOTYPES - (2016-07-14),POKEMON GO STEREOTYPES,2016-07-14,2016-07-14 12:36:53,2378,2166809,911.2,63119,0.02912993254135459,2809,0.001296376376505728,207,3.45
"100,000 SUBSCRIBERS.EXE - (2016-07-08)","100,000 SUBSCRIBERS.EXE",2016-07-08,2016-07-08 15:00:00,2384,987823,414.4,59967,0.060706219636513827,7416,0.007507417826877892,266,4.433
WORST REVIEWS ON AMAZON #2 HOW IS THIS LEGAL? - (2016-07-02),WORST REVIEWS ON AMAZON #2 HOW IS THIS LEGAL?,2016-07-02,2016-07-02 15:30:01,2390,1156852,484.0,45904,0.03968009736768403,5198,0.004493228174390501,290,4.833
BLOWING UP MY TABLET - (2016-07-01),BLOWING UP MY TABLET,2016-07-01,2016-07-01 15:30:01,2391,141547,59.2,6523,0.04608363299822674,1273,0.008993479197722311,164,2.733
Worst Reviews On Amazon #1 (Minecraft Edition) - (2016-06-26),Worst Reviews On Amazon #1 (Minecraft Edition),2016-06-26,2016-06-26 16:24:27,2396,693141,289.3,16894,0.02437310734756709,1505,0.002171275397069283,256,4.267
WORST THUMBNAILS ON YOUTUBE #3 - (2016-06-21),WORST THUMBNAILS ON YOUTUBE #3,2016-06-21,2016-06-21 15:01:20,2401,772637,321.8,32420,0.04196019605584511,1780,0.0023037985496423287,184,3.067
REACTING TO MY OLD MINECRAFT VIDEOS (HORRIBLE) - (2016-06-19),REACTING TO MY OLD MINECRAFT VIDEOS (HORRIBLE),2016-06-19,2016-06-19 15:36:36,2403,1276991,531.4,34855,0.02729463246021311,2802,0.0021942206327217654,545,9.083
HOW TO MAKE A GOOD INTRO FOR YOUTUBE - (2016-06-14),HOW TO MAKE A GOOD INTRO FOR YOUTUBE,2016-06-14,2016-06-14 15:51:19,2408,161662,67.1,5453,0.033730870581831225,1347,0.008332199279979215,184,3.067
WORST BANNERS ON YOUTUBE #1 - (2016-06-13),WORST BANNERS ON YOUTUBE #1,2016-06-13,2016-06-13 16:13:33,2409,626336,260.0,17476,0.027901956777193072,3622,0.005782838604199663,255,4.25
"50,000 Subscribers.exe - (2016-06-11)","50,000 Subscribers.exe",2016-06-11,2016-06-11 16:01:16,2411,307328,127.5,14239,0.046331606622240736,2437,0.007929638692211579,215,3.583
Dude Perfect 4.0 - We Are Totally Better - (2016-06-06),Dude Perfect 4.0 - We Are Totally Better,2016-06-06,2016-06-06 16:01:41,2416,390758,161.7,12272,0.03140562701211491,1814,0.00464225940351829,222,3.7
CUTTING TABLE IN HALF WITH PLASTIC KNIVES - (2016-06-04),CUTTING TABLE IN HALF WITH PLASTIC KNIVES,2016-06-04,2016-06-04 15:31:28,2418,3621530,1497.7,164216,0.04534437102550579,7034,0.0019422730172054352,245,4.083
BEST INTROS ON YOUTUBE #1 - (2016-06-01),BEST INTROS ON YOUTUBE #1,2016-06-01,2016-06-01 15:42:11,2421,26565875,10973.1,782150,0.029441906204858675,30675,0.0011546768175337721,339,5.65
Motivation For Youtubers #6 LAST ONE - (2016-05-24),Motivation For Youtubers #6 LAST ONE,2016-05-24,2016-05-24 10:00:01,2429,105646,43.5,4790,0.04534009806334362,482,0.0045624065274596295,179,2.983
How Many Licks Does It Take To Get To The Center Of A Tootsie Pop? - (2016-05-19),How Many Licks Does It Take To Get To The Center Of A Tootsie Pop?,2016-05-19,2016-05-19 16:00:01,2434,347783,142.9,11309,0.03251740309330818,2540,0.007303404709258359,757,12.617
Motivation For Youtubers #5 - (2016-05-15),Motivation For Youtubers #5,2016-05-15,2016-05-15 16:00:01,2438,131067,53.8,6980,0.0532552053529874,534,0.004074252100070956,148,2.467
18th Birthday QNA - Mom's Hair Dryer Age? - (2016-05-07),18th Birthday QNA - Mom's Hair Dryer Age?,2016-05-07,2016-05-07 16:00:00,2446,298295,122.0,12849,0.04307480849494628,800,0.0026819088486230076,249,4.15
WORST MEMES AND TRENDS ON YOUTUBE! - (2016-05-01),WORST MEMES AND TRENDS ON YOUTUBE!,2016-05-01,2016-05-01 16:00:00,2452,607806,247.9,12171,0.020024481495740418,1371,0.002255653942211824,241,4.017
Cereal Commentary - (2016-04-27),Cereal Commentary,2016-04-27,2016-04-27 19:36:58,2456,97841,39.8,3862,0.03947220490387465,534,0.005457834650095563,339,5.65
WHERE IS MY COOKIE????? - (2016-04-24),WHERE IS MY COOKIE?????,2016-04-24,2016-04-24 16:31:29,2459,70290,28.6,6865,0.09766680893441457,698,0.00993028880352824,162,2.7
"How Much Money Do Big Youtubers Make? (Pewdiepie, Markiplier, etc) - (2016-04-22)","How Much Money Do Big Youtubers Make? (Pewdiepie, Markiplier, etc)",2016-04-22,2016-04-22 16:02:56,2461,80984,32.9,3690,0.045564555961671444,408,0.005038032203892127,228,3.8
Struggles Of Being A Youtuber - (2016-04-19),Struggles Of Being A Youtuber,2016-04-19,2016-04-19 16:30:01,2464,86696,35.2,3719,0.04289701947033312,963,0.011107778905601181,194,3.233
Reenacting Youtubers - (2016-04-16),Reenacting Youtubers,2016-04-16,2016-04-16 16:32:25,2467,130401,52.9,5906,0.04529106371883651,528,0.004049048703614236,221,3.683
Life Before And After Gamma (Insane) @GFuelEnergy - (2016-04-13),Life Before And After Gamma (Insane) @GFuelEnergy,2016-04-13,2016-04-13 18:08:34,2470,29834,12.1,1317,0.04414426493262721,288,0.009653415566132601,179,2.983
Worst Thumbnails On Youtube #2 - Cringe - (2016-04-10),Worst Thumbnails On Youtube #2 - Cringe,2016-04-10,2016-04-10 17:00:00,2473,256040,103.5,9534,0.037236369317294175,543,0.002120762380877988,149,2.483
Motivation For Small Youtubers #4 - Inspiration For Youtubers - (2016-04-07),Motivation For Small Youtubers #4 - Inspiration For Youtubers,2016-04-07,2016-04-07 19:11:29,2476,102210,41.3,5800,0.05674591527247823,604,0.0059094022111339396,190,3.167
Scheduled Uploaded 6 Months Ago (REACTION) - (2016-04-06),Scheduled Uploaded 6 Months Ago (REACTION),2016-04-06,2016-04-06 16:02:02,2477,105222,42.5,4198,0.03989659957043204,449,0.004267168462868982,324,5.4
Dude Perfect 3.0 - We Are Better - (2016-04-04),Dude Perfect 3.0 - We Are Better,2016-04-04,2016-04-04 16:30:00,2479,642634,259.2,20455,0.0318299374138312,1976,0.003074845090673696,193,3.217
Dear Future Me (Scheduled Uploaded 6 Months Ago) - (2016-04-04),Dear Future Me (Scheduled Uploaded 6 Months Ago),2016-04-04,2016-04-04 14:30:01,2479,1906685,769.1,121182,0.06355638188793639,12277,0.006438924101254271,145,2.417
$100 GIVEAWAY PRANK (NO WEAPONS INVOLVED) - (2016-04-03),$100 GIVEAWAY PRANK (NO WEAPONS INVOLVED),2016-04-03,2016-04-03 16:00:00,2480,41305,16.7,1303,0.0315458176976153,226,0.005471492555380705,291,4.85
GIVING AWAY $100 ITUNES GIFT CARDS - (2016-04-01),GIVING AWAY $100 ITUNES GIFT CARDS,2016-04-01,2016-04-01 15:45:18,2482,83040,33.5,2931,0.03529624277456647,426,0.005130057803468208,130,2.167
Walking Dead Daryl DIED (Fan Reaction To Death) - (2016-03-27),Walking Dead Daryl DIED (Fan Reaction To Death),2016-03-27,2016-03-27 21:10:15,2487,108034,43.4,2726,0.025232797082399984,442,0.004091304589295962,43,0.717
Why Do Youtubers Ask For Likes? - (2016-03-27),Why Do Youtubers Ask For Likes?,2016-03-27,2016-03-27 16:50:19,2487,147735,59.4,10864,0.07353707652215115,669,0.004528378515585339,206,3.433
Making My Background More Epic - (2016-03-26),Making My Background More Epic,2016-03-26,2016-03-26 16:00:00,2488,33760,13.6,1701,0.0503850710900474,271,0.008027251184834123,208,3.467
Doing Youtube For Fun Or Views? - (2016-03-23),Doing Youtube For Fun Or Views?,2016-03-23,2016-03-23 18:51:29,2491,34669,13.9,1774,0.05116963281317603,222,0.0064034151547491995,225,3.75
Pranks That Went Horribly Wrong - (2016-03-19),Pranks That Went Horribly Wrong,2016-03-19,2016-03-19 16:00:00,2495,2009451,805.4,88775,0.04417873339534032,3036,0.0015108604290425594,274,4.567
Who Founded Faze? Who Created Faze Clan? - (2016-03-17),Who Founded Faze? Who Created Faze Clan?,2016-03-17,2016-03-17 19:23:07,2497,1992003,797.8,72606,0.03644874028804174,4021,0.0020185712571718015,325,5.417
Subscriber Goals For 2017 - (2016-03-09),Subscriber Goals For 2017,2016-03-09,2016-03-09 18:35:32,2505,53412,21.3,2191,0.04102074440200704,1245,0.023309368681195236,234,3.9
"20,000 - (2016-03-07)","20,000",2016-03-07,2016-03-07 19:35:01,2507,114338,45.6,4296,0.03757281043922406,647,0.005658661162518148,256,4.267
The Dreaded Unanswerable Question - (2016-02-29),The Dreaded Unanswerable Question,2016-02-29,2016-02-29 18:56:41,2514,75687,30.1,2722,0.03596390397294119,282,0.003725871021443577,270,4.5
WORST THUMBNAILS ON YOUTUBE - (2016-02-28),WORST THUMBNAILS ON YOUTUBE,2016-02-28,2016-02-28 15:48:25,2515,522222,207.6,22646,0.04336469930412736,1140,0.002182979652331767,175,2.917
Beast Goes Camping (Didn't Go Wrong) (Didn't Go Sexual) - (2016-02-20),Beast Goes Camping (Didn't Go Wrong) (Didn't Go Sexual),2016-02-20,2016-02-20 18:07:55,2523,98511,39.0,3141,0.03188476413801505,309,0.0031367055455735907,285,4.75
NBA Interviews Gone Wrong (No Gun Pulled) - (2016-02-20),NBA Interviews Gone Wrong (No Gun Pulled),2016-02-20,2016-02-20 09:56:51,2524,39513,15.7,1465,0.03707640523372055,147,0.0037202945865917546,154,2.567
Movie Trailers Be Like - (2016-02-15),Movie Trailers Be Like,2016-02-15,2016-02-15 13:31:34,2528,70737,28.0,3532,0.049931436164949036,249,0.0035200814283896688,102,1.7
What Is Youtube Red? Should I Buy Youtube Red? - (2016-02-10),What Is Youtube Red? Should I Buy Youtube Red?,2016-02-10,2016-02-10 18:42:47,2533,73304,28.9,3068,0.041853104878314965,326,0.004447233438830077,279,4.65
Things I Hate #2 - Youtube Edition - (2016-02-08),Things I Hate #2 - Youtube Edition,2016-02-08,2016-02-08 20:26:28,2535,137750,54.3,6676,0.048464609800362976,1436,0.010424682395644282,268,4.467
Super Bowl Commercial 2016 Cost - How Much Does A Commercial Cost In 2016 Super Bowl? - (2016-02-07),Super Bowl Commercial 2016 Cost - How Much Does A Commercial Cost In 2016 Super Bowl?,2016-02-07,2016-02-07 13:20:40,2536,63002,24.8,1977,0.031379956191866926,291,0.004618900987270245,177,2.95
Counting To 10000 In One Sitting - (2016-01-31),Counting To 10000 In One Sitting,2016-01-31,2016-01-31 19:27:55,2543,55774972,21932.7,677535,0.012147652893487782,59796,0.0010720937699439813,12581,209.683
HOW TO MAKE A VIRAL PRANK VIDEO 100% LEGIT - (2016-01-26),HOW TO MAKE A VIRAL PRANK VIDEO 100% LEGIT,2016-01-26,2016-01-26 16:38:09,2548,103876,40.8,4779,0.04600677731140976,414,0.0039855211983518815,146,2.433
Is Obama Dead? Dumb Google Searches! - (2016-01-23),Is Obama Dead? Dumb Google Searches!,2016-01-23,2016-01-23 19:21:47,2551,207106,81.2,4314,0.020829913184552837,282,0.0013616215850820353,324,5.4
How To Be MrBeast (Made By Really Old Subscriber) - (2016-01-23),How To Be MrBeast (Made By Really Old Subscriber),2016-01-23,2016-01-23 14:46:56,2551,51068,20.0,2457,0.04811232082713245,287,0.005619957703454218,321,5.35
Should You Play Video Games? - (2016-01-22),Should You Play Video Games?,2016-01-22,2016-01-22 12:04:58,2552,64643,25.3,3604,0.055752362978203365,170,0.002629828442368083,179,2.983
School Is A Waste Of Time - (2016-01-21),School Is A Waste Of Time,2016-01-21,2016-01-21 17:45:37,2553,103584,40.6,4987,0.04814450108124807,729,0.007037766450417053,174,2.9
Is Michael Bay My Dad???????? - (2016-01-18),Is Michael Bay My Dad????????,2016-01-18,2016-01-18 16:46:21,2556,55318,21.6,1920,0.034708413174735164,240,0.0043385516468418955,106,1.767
Lottery Taxes - How Much Tax Is If You Win The Lottery - (2016-01-16),Lottery Taxes - How Much Tax Is If You Win The Lottery,2016-01-16,2016-01-16 14:25:35,2558,109554,42.8,3040,0.02774887270204648,266,0.002428026361429067,220,3.667
Motivation For Small Youtubers #3 - (2016-01-11),Motivation For Small Youtubers #3,2016-01-11,2016-01-11 19:57:36,2563,134583,52.5,7677,0.05704286574084394,1240,0.009213645111195322,211,3.517
Giving Away Two $15 Gift Cards (forgive me boyz) - (2016-01-10),Giving Away Two $15 Gift Cards (forgive me boyz),2016-01-10,2016-01-10 18:32:03,2564,33563,13.1,2180,0.06495247743050384,359,0.010696302475940767,191,3.183
Do Dislikes Matter On Youtube - Are Dislikes Bad Or Good? - (2016-01-07),Do Dislikes Matter On Youtube - Are Dislikes Bad Or Good?,2016-01-07,2016-01-07 17:19:01,2567,346539,135.0,22841,0.06591177327804375,2183,0.006299435272797579,264,4.4
How To Get Active Subscribers On Youtube? Tips 2016 - (2016-01-05),How To Get Active Subscribers On Youtube? Tips 2016,2016-01-05,2016-01-05 17:05:42,2569,61169,23.8,3325,0.05435759943762363,684,0.011182134741454004,345,5.75
Reaction Channels Are Stupid??????? #JCTG - (2016-01-04),Reaction Channels Are Stupid??????? #JCTG,2016-01-04,2016-01-04 20:49:06,2570,45801,17.8,1570,0.03427872753870003,382,0.008340429248269688,194,3.233
Goodbye Laptop - (2016-01-01),Goodbye Laptop,2016-01-01,2016-01-01 18:49:09,2573,127376,49.5,5886,0.04620964702926768,599,0.00470261273709333,136,2.267
2015 Year Highlights - (2015-12-30),2015 Year Highlights,2015-12-30,2015-12-30 15:18:43,2575,40455,15.7,1714,0.04236806328018786,475,0.011741441107403288,243,4.05
MrBeast Rest In Pepperoni 6000 - (2015-12-27),MrBeast Rest In Pepperoni 6000,2015-12-27,2015-12-27 15:15:59,2578,195611,75.9,5189,0.026527138044384006,451,0.002305596311045902,184,3.067
How To Think Of Good Video Ideas (Tips) - (2015-12-26),How To Think Of Good Video Ideas (Tips),2015-12-26,2015-12-26 12:38:52,2579,85322,33.1,5980,0.07008743348726003,485,0.005684348702562059,373,6.217
"15,000 Subscribers Speedart! - (2015-12-25)","15,000 Subscribers Speedart!",2015-12-25,2015-12-25 15:45:45,2580,65649,25.4,2759,0.04202653505765511,447,0.006808938445368551,89,1.483
Whats That Song Name? - (2015-12-24),Whats That Song Name?,2015-12-24,2015-12-24 12:01:11,2581,173625,67.3,7036,0.04052411807055436,1480,0.008524118070554356,112,1.867
